,50,100,150,200,250,300,400,500
0,4.95999235182063,4.638399685803935,4.778205543554998,4.95999235182063,4.778205543554998,4.481427051944507,4.3487909069386275,4.751113733803268
1,4.436153192894978,4.478759563482528,4.58511625220052,4.2545696938710815,4.352617140768998,4.524688791135083,4.573704522309138,4.553063976255922
2,4.633598599431732,5.034731189013506,4.8735250070230185,4.495916151195969,4.597392244149012,4.779514870666095,5.031949630068612,4.930649505873479
3,4.645149903441647,5.09342035886487,5.126768417732219,4.568792837363369,4.740752848947269,5.20641682179583,4.860122649598616,4.892124951784611
4,4.260576927054653,4.511811002843364,4.778561703073339,4.789893889240768,4.542196388617227,4.515738224815127,4.241799717610297,4.207602531622573
5,5.024436614642217,4.579809595367714,4.129960217353026,4.622848169506087,4.506417376723269,4.991835852271587,4.679942359024407,4.654822622371601
6,4.717938718206944,4.533385361231126,4.651719254920597,4.459470245936979,4.49003206657619,4.74754403415392,4.547213074795842,4.9794900131462505
7,4.651001420193716,4.441911584903677,4.4560814550668555,4.609698046170212,4.356564467714327,4.829260937457904,4.626942352744494,4.86426440959817
8,4.319113265157893,4.858272211679776,4.210766871845435,5.311893061262436,4.054649414502117,4.455129880223277,4.80048623989419,4.407571076118687
9,5.143192405650305,5.596071642950172,5.360600959498072,5.7662873463902455,5.138220221555492,4.744252631621978,4.858598889628535,5.407198500179806
10,4.933661598486539,4.537345931391122,4.702052473000789,4.987249534518744,5.133090221843625,4.612912957222923,4.6677517139906355,4.724926595872963
11,4.478355033842299,4.476809761135081,4.410719362693313,4.409414958750265,4.563823276274684,4.184957061425688,4.396251129529237,4.632989517576878
12,4.675132598159682,3.906101132356298,4.270221173834857,3.896176521006932,4.053568763735351,4.495515334171087,4.23668759014317,4.1161526578317975
13,4.915724470754535,4.063762314153653,4.19733248096592,4.008419029428956,4.344615893087185,4.275130577778638,4.391058089407898,3.914498327392097
14,5.696051558118172,5.060712045740137,4.82726805072952,5.676587433621331,5.608476746193923,5.96143554480029,5.926578775167369,5.116556483466028
15,5.327460256627129,4.7302682054796374,4.848112194603576,5.287093576861812,5.708488010065309,6.144560209463045,4.643715913430382,5.676147917662182
16,4.116685122365336,4.776343942069948,4.939626129187643,5.676055035241524,6.212562118306202,5.83698496674391,4.770178946387234,7.241242579936959
17,5.148176678631943,5.118656394261239,4.57480947648993,5.113545346564282,5.049018418200035,4.7630565756026035,5.413195201758606,5.583299405296174
18,4.995419219269402,4.5428638827201855,5.054596209675175,5.28519938650588,5.192659191783219,4.642068429151313,4.388342416771099,4.844015997619964
19,4.891395137047438,4.890974886240932,5.278261535915537,4.671164402771421,4.856465052838906,5.053410295706582,5.210702444820694,5.0128971645225056
20,4.573523596333091,4.052458796493386,4.678266929125661,4.3676890957191485,4.138693299769051,4.84621236684135,5.049426052122638,3.9877068768563984
21,5.006472324702553,6.164784625859757,6.351400786937332,6.626097437666077,6.13560815127471,5.673333158803733,5.183709558964576,5.758226565826592
22,4.192604543221211,4.425213176792475,4.729559492118359,4.643279743062763,4.646133292527094,5.321712422933955,3.8050585638086982,3.8744231707204926
23,4.865145446208608,4.567504019006288,4.500306886707823,4.413219780188789,4.575874556316608,4.890113459768878,4.719417710425881,4.498529841834764
