,50,100,150,200,250,300,400,500
0,0.008333735173611,0.004568283669949638,0.00455221404486533,0.0069189346130347305,0.00714902382996599,0.007272689952811201,0.008226140179275903,0.005125809983670615
1,0.006655268012487575,0.006253173841846466,0.006430079909261983,0.010785259470402575,0.009183409945154701,0.008923983210575186,0.007661335126737455,0.0069557451352312205
2,0.009348741381173952,0.0059217120645310645,0.006937290743856378,0.010059401615367237,0.007721674698829784,0.007074209359577432,0.007447318211641722,0.005958773497808243
3,0.009092435858755571,0.006742126254112763,0.005831362048988087,0.007031565886160364,0.007156192933665333,0.006248649229844043,0.007304257525891397,0.0051644704024126215
4,0.006810491127813346,0.005639394596865208,0.005195236614429538,0.007677255860898869,0.005326316595911814,0.005597921341783164,0.008328762376112719,0.004196725974103498
5,0.00968977365381038,0.008527337254449756,0.0094932890153444,0.007248810913776001,0.0053326154710769055,0.006457499269014232,0.006121708143151636,0.0045929581994066234
6,0.006923270734121256,0.0072338022397779485,0.005902339675053975,0.0080712615227656,0.006677049373467544,0.007584201717315974,0.00906172536218857,0.006414737685321196
7,0.0072602094226353175,0.006492246494305286,0.0058637748619103,0.009229397227903512,0.008125747321409528,0.008405119252776502,0.007403842608392546,0.006954228817525451
8,0.0038942809958887833,0.0092060971895048,0.009826177127503695,0.008207352364776698,0.007898071676005867,0.00777030203559261,0.007562780399115484,0.006046557763372997
9,0.006251426945816198,0.008072818429901712,0.007320961253296777,0.005437393866103551,0.006820205544797082,0.008294317670575622,0.006198442426754574,0.004604707271874612
10,0.00788083267379326,0.0061240695195825,0.0037638432046673245,0.006282345942797695,0.005419756931659216,0.006258974741189635,0.007136878051579549,0.004997896438263976
11,0.00837692002045989,0.004969232956693877,0.0045509387020618375,0.0072877853004173244,0.007418145309055142,0.009274241352314644,0.006843940745272472,0.005290795811633391
12,0.010021352896648194,0.006828938434116763,0.007094967819263898,0.010062206163558369,0.007587287275320013,0.0076384134749871956,0.005733701855426088,0.0063357468725468115
13,0.006824136327341319,0.009060244227962762,0.009084325319569422,0.007696759067395198,0.006017061624061948,0.0074943089323211394,0.0058480998764569685,0.00422555630660695
14,0.006916934588224392,0.006243244699277982,0.006019204207476792,0.005581554541306543,0.0067079128077926495,0.005563650256859415,0.008254216875761873,0.005213222876451846
15,0.010396289520730153,0.0066162676518077175,0.006802274552515318,0.008776051788439192,0.006816484799947182,0.006618008830708766,0.007755978541063958,0.004530637581040683
16,0.012628767224468825,0.005898731883233479,0.005587378468932772,0.006632329621276657,0.007452709330699546,0.007481726451618233,0.00811989303211585,0.0032800281619625752
17,0.012352519934901704,0.008000177669540915,0.0060353103428974954,0.007901640588828506,0.008078935349113359,0.0067637426007567955,0.008639846178863554,0.006790217113543446
18,0.008042429923251597,0.0060779998403123195,0.007160194172490861,0.007294554178001497,0.006064093746074135,0.008481316156278732,0.0051431891515133195,0.003275955632446835
19,0.011435367937595043,0.006571643451168254,0.006477267086050581,0.008172412559953844,0.006102116001339686,0.0104762689489721,0.0066627662058292856,0.004778826658774403
20,0.007534889049317587,0.005746704522687103,0.004909930720130921,0.0058391604667028685,0.008673962416795978,0.007224540544477859,0.0070873922148204285,0.004659920919955494
21,0.014951315836906112,0.005895747953290947,0.006567769809717551,0.008442423315213997,0.008223253715910105,0.0050246020281770505,0.009484011308751763,0.0055717771785966
22,0.012866970034328263,0.005045312633744899,0.0048939452630794135,0.007008966844191409,0.007866193014463936,0.007428767969670291,0.006256891029464146,0.005784612232292508
23,0.007040841491773071,0.007384323615466777,0.00847947205847508,0.004745175463915424,0.0066208720238006965,0.008822571212447408,0.005433850055569337,0.0035120811849532717
