,1,2,3,4
0,0.006224272420299002,0.00683716098964799,0.012503831614502994,0.01064837307244907
1,0.008558820918044668,0.010788745608744037,0.011817246716354174,0.012638000712733263
2,0.008288269907865374,0.009764855870638427,0.010784698362741428,0.011651199240766364
3,0.007415984954900397,0.0072919517095647556,0.009608354177760106,0.010206107477999793
4,0.0063567045088140295,0.0070543444430377295,0.007269970323503782,0.009524947411185118
5,0.00534090547591014,0.0068467104045376315,0.007731933201602631,0.010566800859425433
6,0.008571865342044072,0.009121767720370719,0.010483595267034195,0.010156175631507489
7,0.009415037784204673,0.007763875418922268,0.009161625038553238,0.010137870613191513
8,0.006206559524542787,0.010172795330160652,0.008162151299286755,0.009034140233113379
9,0.006862828596249514,0.007102619548948645,0.010992547237230412,0.011247792715337556
10,0.006804165308055721,0.005911603450199816,0.008386058317352996,0.009330656477409147
11,0.005440245293531748,0.005654766694387791,0.00980412038618802,0.008612160569148417
12,0.00833685031471213,0.008508107900902792,0.00968556982418449,0.0078108701307839645
13,0.00692744573457249,0.007922648681184485,0.008918943699799122,0.007615305245809711
14,0.004849883340547919,0.005200528463352419,0.00948640664285128,0.0069330089930726676
15,0.0049138909182308696,0.006515713707232619,0.007434652927574649,0.007742978168433713
16,0.007176646898419065,0.006007000749124773,0.0076205550632753504,0.005385857961937763
17,0.009369181895828384,0.004673071745489743,0.007028657773211848,0.006167787819632773
18,0.0032524954552737837,0.006495096442620639,0.007449876090221098,0.006212252114865151
19,0.005791990153332734,0.00806240826488913,0.009770046873013418,0.008440590240411171
20,0.006392473586899659,0.00735097134856286,0.007207169659774237,0.007220394723971291
21,0.007550472306703384,0.008472688805271317,0.010318257907162892,0.006157503476722492
22,0.004876480942118018,0.0071223515351617455,0.009394769820168512,0.005149030841693002
23,0.005746462762165032,0.007944612650002502,0.006397398775072603,0.006958936458487699
